Timestamp,Speed,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,ServingCell_Distance
2017.12.14_07.51.22,37,-98,-9,11,11,-82,37790,696,391.97
2017.12.14_07.51.23,37,-98,-9,11,11,-82,32992,600,391.97
2017.12.14_07.51.24,37,-97,-11,12,9,-80,37265,668,391.97
2017.12.14_07.51.25,37,-97,-11,12,9,-80,35967,652,391.97
2017.12.14_07.51.26,37,-97,-10,9,8,-82,32444,591,391.97
2017.12.14_07.51.27,37,-97,-10,9,8,-82,39378,722,391.97
2017.12.14_07.51.28,37,-99,-11,9,8,-82,24727,453,391.97
2017.12.14_07.51.29,37,-99,-11,9,8,-82,14326,259,391.97
2017.12.14_07.51.30,37,-99,-12,11,8,-82,10781,199,391.97
2017.12.14_07.51.32,37,-99,-12,11,8,-82,15881,284,391.97
2017.12.14_07.51.33,37,-99,-12,11,8,-82,17256,318,391.97
2017.12.14_07.51.34,37,-99,-12,11,8,-82,11139,204,391.97
2017.12.14_07.51.35,37,-98,-12,11,8,-82,17010,310,391.97
2017.12.14_07.51.36,37,-98,-12,11,8,-82,16776,305,391.97
2017.12.14_07.51.37,37,-99,-11,11,8,-82,18140,333,391.97
2017.12.14_07.51.38,37,-99,-11,11,8,-82,25857,1292,391.97
2017.12.14_07.51.39,37,-97,-11,10,9,-80,28004,635,391.97
2017.12.14_07.51.40,37,-97,-11,10,9,-80,43114,1069,391.97
2017.12.14_07.51.41,37,-97,-11,10,9,-80,35878,650,391.97
2017.12.14_07.51.43,37,-97,-11,10,9,-80,40150,737,391.97
2017.12.14_07.51.44,37,-98,-12,10,9,-80,32187,584,391.97
2017.12.14_07.51.45,37,-98,-12,10,9,-80,27210,482,391.97
2017.12.14_07.51.46,37,-98,-11,8,9,-80,36169,661,391.97
2017.12.14_07.51.47,37,-98,-11,8,9,-80,32381,888,391.97
2017.12.14_07.51.48,37,-98,-10,10,9,-80,35386,651,391.97
2017.12.14_07.51.49,37,-98,-10,10,9,-80,28686,532,391.97
2017.12.14_07.51.50,37,-97,-11,9,9,-80,29715,758,391.97
2017.12.14_07.51.51,37,-97,-11,9,9,-80,34771,639,391.97
2017.12.14_07.51.52,37,-97,-11,10,9,-80,27848,515,391.97
2017.12.14_07.51.54,37,-97,-11,10,9,-80,31740,576,391.97
2017.12.14_07.51.55,37,-97,-11,10,9,-80,30744,581,391.97
2017.12.14_07.51.56,37,-97,-11,10,9,-80,20824,514,391.97
2017.12.14_07.51.57,37,-97,-11,9,9,-80,39926,733,391.97
2017.12.14_07.51.58,37,-97,-11,9,10,-82,35151,634,391.97
2017.12.14_07.51.59,37,-99,-12,10,10,-82,28015,518,391.97
2017.12.14_07.52.00,37,-99,-12,10,9,-80,17301,320,391.97
2017.12.14_07.52.01,37,-98,-12,7,9,-80,23486,434,391.97
2017.12.14_07.52.02,37,-98,-12,7,6,-83,17491,470,391.97
2017.12.14_07.52.03,37,-99,-14,3,6,-83,12559,233,391.97
2017.12.14_07.52.04,37,-99,-14,3,6,-84,9484,173,391.97
2017.12.14_07.52.06,37,-101,-14,0,6,-84,9618,349,572.83
2017.12.14_07.52.07,37,-101,-14,0,6,-84,11385,209,572.83
2017.12.14_07.52.08,37,-100,-13,1,6,-84,7795,144,572.83
2017.12.14_07.52.09,37,-100,-13,1,6,-91,6117,113,572.83
2017.12.14_07.52.10,37,-106,-15,-10,6,-89,3735,69,1032.16
2017.12.14_07.52.11,37,-106,-15,-10,10,-79,17435,322,1032.16
2017.12.14_07.52.12,37,-100,-13,-3,6,-83,7504,154,391.97
2017.12.14_07.52.14,37,-100,-13,-3,9,-80,22546,414,391.97
2017.12.14_07.52.15,37,-97,-12,2,6,-80,18811,331,391.97
2017.12.14_07.52.16,37,-97,-12,2,4,-80,5234,96,391.97
2017.12.14_07.52.17,37,-105,-12,-2,6,-80,14998,278,504.88
2017.12.14_07.52.18,37,-105,-12,-2,6,-80,8880,210,504.88
2017.12.14_07.52.19,37,-109,-13,-2,6,-92,11284,260,504.54
2017.12.14_07.52.21,37,-109,-13,-2,4,-89,4518,84,504.54
2017.12.14_07.52.22,37,-102,-14,-4,6,-85,4149,76,504.54
2017.12.14_07.52.23,37,-102,-14,-4,6,-85,11541,307,504.54
2017.12.14_07.52.24,37,-106,-15,-1,6,-89,6398,119,391.97
2017.12.14_07.52.25,37,-106,-15,-1,9,-87,11631,216,391.97
2017.12.14_07.52.26,37,-99,-13,0,6,-82,9830,177,504.88
2017.12.14_07.52.27,37,-99,-13,0,6,-85,11519,313,504.88
2017.12.14_07.52.29,37,-102,-15,-1,6,-85,12805,235,391.97
2017.12.14_07.52.30,37,-102,-15,-1,6,-85,10770,200,391.97
2017.12.14_07.52.31,37,-101,-14,0,8,-85,7761,143,391.97
2017.12.14_07.52.32,37,-101,-14,0,8,-85,5737,106,391.97
2017.12.14_07.52.33,37,-99,-14,0,7,-77,10949,276,391.97
2017.12.14_07.52.34,37,-99,-14,0,6,-74,13890,257,391.97
2017.12.14_07.52.35,37,-93,-13,2,7,-76,18453,383,488.9
2017.12.14_07.52.37,37,-93,-13,2,6,-74,25365,460,488.9
2017.12.14_07.52.38,37,-88,-12,6,10,-71,27311,498,488.9
2017.12.14_07.52.39,37,-88,-12,6,10,-71,11374,208,488.9
2017.12.14_07.52.40,37,-91,-12,7,7,-76,10993,296,488.9
2017.12.14_07.52.41,37,-91,-12,7,7,-76,19538,361,488.9
2017.12.14_07.52.42,37,-94,-13,3,7,-76,16954,388,488.9
2017.12.14_07.52.43,37,-94,-13,3,6,-74,16574,306,488.9
2017.12.14_07.52.44,37,-90,-12,3,7,-74,20981,383,488.9
2017.12.14_07.52.45,37,-90,-12,3,6,-74,12906,281,488.9
2017.12.14_07.52.47,37,-91,-12,-4,7,-76,17402,370,435.48
2017.12.14_07.52.48,37,-91,-12,-4,6,-76,14416,262,435.48
2017.12.14_07.52.49,37,-92,-11,-3,5,-76,4093,74,435.48
2017.12.14_07.52.50,37,-92,-11,-3,8,-76,16708,304,435.48
2017.12.14_07.52.51,37,-95,-14,-2,9,-80,17771,326,435.48
2017.12.14_07.52.52,37,-95,-14,-2,6,-83,16485,303,435.48
2017.12.14_07.52.53,37,-95,-15,0,7,-78,7605,140,435.48
2017.12.14_07.52.55,37,-95,-15,0,7,-78,12212,224,435.48
2017.12.14_07.52.56,37,-95,-14,-2,7,-78,16921,312,572.83
2017.12.14_07.52.57,37,-95,-14,-2,7,-79,13778,349,572.83
2017.12.14_07.52.58,37,-96,-14,-2,7,-79,10076,229,572.83
2017.12.14_07.52.59,37,-96,-14,-2,7,-79,10972,204,572.83
2017.12.14_07.53.00,37,-94,-12,1,6,-77,7191,133,504.88
2017.12.14_07.53.01,37,-94,-12,1,10,-75,18028,326,504.88
2017.12.14_07.53.03,37,-92,-13,3,9,-78,12593,232,504.88
2017.12.14_07.53.04,37,-92,-13,3,6,-76,21260,391,504.88
2017.12.14_07.53.05,37,-93,-13,5,6,-76,27400,495,504.88
2017.12.14_07.53.06,37,-93,-13,5,8,-74,21875,404,504.88
2017.12.14_07.53.07,37,-91,-13,7,8,-74,19885,362,504.88
2017.12.14_07.53.08,37,-91,-13,7,8,-74,22781,422,504.88
2017.12.14_07.53.09,37,-91,-13,5,8,-74,26114,481,504.88
2017.12.14_07.53.10,37,-91,-13,5,9,-76,15981,292,504.88
2017.12.14_07.53.11,37,-93,-13,5,9,-76,12660,232,504.88
2017.12.14_07.53.13,37,-93,-13,5,7,-74,23911,438,504.88
2017.12.14_07.53.14,37,-91,-13,7,7,-74,25108,453,504.88
2017.12.14_07.53.15,37,-91,-13,7,7,-74,19616,366,504.88
2017.12.14_07.53.16,37,-92,-13,5,6,-76,23050,422,504.88
2017.12.14_07.53.17,37,-92,-13,5,6,-76,7437,268,504.88
2017.12.14_07.53.18,37,-93,-14,5,6,-74,11508,602,504.88
2017.12.14_07.53.19,37,-93,-14,5,6,-74,19616,929,504.88
2017.12.14_07.53.20,37,-87,-11,-1,11,-73,23609,406,572.83
2017.12.14_07.53.21,37,-87,-11,-1,11,-73,25029,462,572.83
2017.12.14_07.53.22,37,-89,-11,3,11,-73,13666,254,504.88
2017.12.14_07.53.24,37,-89,-11,3,8,-75,15512,287,504.88
2017.12.14_07.53.25,37,-92,-13,6,7,-72,11687,215,504.88
2017.12.14_07.53.26,37,-92,-13,6,7,-72,22256,409,504.88
2017.12.14_07.53.27,37,-84,-12,6,6,-67,20891,376,572.83
2017.12.14_07.53.28,37,-84,-12,6,10,-73,25130,468,572.83
2017.12.14_07.53.29,37,-86,-13,8,10,-69,26092,684,572.83
2017.12.14_07.53.30,37,-86,-13,8,9,-73,23490,742,572.83
2017.12.14_07.53.31,37,-85,-13,9,11,-68,26919,497,572.83
2017.12.14_07.53.33,37,-85,-13,9,6,-72,9338,173,572.83
2017.12.14_07.53.34,37,-86,-12,-4,7,-71,7583,141,572.83
2017.12.14_07.53.35,37,-86,-12,-4,10,-74,13823,250,572.83
2017.12.14_07.53.36,37,-91,-14,-3,5,-68,21641,642,572.83
2017.12.14_07.53.37,37,-91,-14,-3,6,-66,11374,208,572.83
2017.12.14_07.53.38,37,-83,-11,-1,6,-66,34020,760,504.88
2017.12.14_07.53.39,37,-83,-11,14,12,-56,54667,958,504.88
2017.12.14_07.53.40,37,-73,-12,14,12,-56,61456,1095,504.88
2017.12.14_07.53.41,37,-73,-12,14,15,-47,78612,1376,504.88
2017.12.14_07.53.42,37,-64,-11,20,13,-50,76901,1302,504.88
2017.12.14_07.53.44,37,-64,-11,20,13,-50,71756,1448,504.88
2017.12.14_07.53.45,37,-67,-12,23,13,-50,64296,1234,504.88
2017.12.14_07.53.46,37,-67,-12,23,14,-52,46167,819,504.88
2017.12.14_07.53.47,37,-69,-11,21,4,-54,32243,584,504.88
2017.12.14_07.53.48,37,-69,-11,21,8,-58,12291,227,504.88
2017.12.14_07.53.49,37,-75,-14,10,10,-66,29805,544,504.88
2017.12.14_07.53.50,37,-75,-14,10,8,-70,21160,507,504.88
2017.12.14_07.53.51,37,-88,-12,9,8,-70,28776,590,572.83
2017.12.14_07.53.52,37,-88,-12,9,7,-74,19135,354,572.83
2017.12.14_07.53.54,37,-90,-13,6,7,-74,24917,432,572.83
2017.12.14_07.53.55,37,-90,-13,6,9,-72,19929,366,572.83
2017.12.14_07.53.56,37,-90,-14,4,9,-72,20885,355,572.83
2017.12.14_07.53.57,37,-90,-14,4,8,-74,19918,400,572.83
2017.12.14_07.53.58,37,-84,-12,8,10,-67,26707,473,572.83
2017.12.14_07.53.59,37,-84,-12,8,10,-61,23262,421,572.83
2017.12.14_07.54.00,37,-80,-12,13,10,-66,17737,325,572.83
2017.12.14_07.54.01,37,-80,-12,13,10,-66,17156,312,572.83
2017.12.14_07.54.02,37,-79,-11,13,11,-62,42834,765,572.83
2017.12.14_07.54.03,37,-79,-11,13,9,-65,42521,762,572.83
2017.12.14_07.54.05,37,-80,-12,16,12,-63,42051,757,572.83
2017.12.14_07.54.06,37,-80,-12,16,12,-63,29648,520,572.83
2017.12.14_07.54.07,37,-86,-12,14,8,-69,30756,547,572.83
2017.12.14_07.54.08,37,-86,-12,14,8,-69,27210,493,572.83
2017.12.14_07.54.09,37,-86,-12,11,8,-69,31102,590,572.83
2017.12.14_07.54.10,37,-86,-12,11,9,-73,22133,403,572.83
2017.12.14_07.54.11,37,-92,-12,9,7,-78,8086,150,572.83
2017.12.14_07.54.12,37,-92,-12,9,7,-78,9942,183,572.83
2017.12.14_07.54.13,37,-95,-13,7,7,-78,15008,278,572.83
2017.12.14_07.54.14,37,-95,-13,7,7,-78,21171,371,572.83
2017.12.14_07.54.16,37,-97,-13,5,6,-80,6240,253,572.83
2017.12.14_07.54.17,37,-97,-13,5,6,-83,5692,325,572.83
2017.12.14_07.54.18,37,-101,-12,2,6,-83,3813,218,572.83
2017.12.14_07.54.19,37,-101,-12,2,6,-83,11944,364,572.83
2017.12.14_07.54.20,37,-101,-13,1,6,-80,14595,270,572.83
2017.12.14_07.54.21,37,-101,-13,1,6,-87,19683,626,572.83
2017.12.14_07.54.22,37,-101,-13,2,6,-84,15456,481,572.83
2017.12.14_07.54.23,37,-101,-13,2,6,-84,18923,334,572.83
2017.12.14_07.54.24,37,-101,-13,3,6,-84,19918,364,572.83
2017.12.14_07.54.26,37,-101,-13,3,6,-84,18397,339,572.83
2017.12.14_07.54.27,37,-101,-13,4,4,-89,11284,208,572.83
2017.12.14_07.54.28,37,-101,-13,4,4,-89,8880,162,572.83
2017.12.14_07.54.29,37,-103,-14,-6,7,-84,9529,166,504.88
2017.12.14_07.54.30,37,-103,-14,-6,7,-84,10568,195,504.88
2017.12.14_07.54.31,37,-101,-13,1,7,-84,14281,259,504.88
2017.12.14_07.54.32,37,-101,-13,1,7,-84,11575,212,504.88
2017.12.14_07.54.33,37,-100,-13,2,7,-84,9305,171,504.88
2017.12.14_07.54.35,37,-100,-13,2,6,-84,14058,371,504.88
2017.12.14_07.54.36,37,-95,-10,3,11,-76,20533,480,75432.67
2017.12.14_07.54.37,37,-95,-10,3,6,-82,17055,315,75432.67
2017.12.14_07.54.38,37,-99,-12,7,9,-86,14270,262,75432.67
2017.12.14_07.54.39,37,-99,-12,7,9,-82,33574,611,75432.67
2017.12.14_07.54.40,37,-95,-12,8,7,-78,14651,266,75432.67
2017.12.14_07.54.41,37,-95,-12,8,7,-81,19818,520,75432.67
2017.12.14_07.54.42,37,-95,-12,7,10,-78,28310,640,504.54
2017.12.14_07.54.44,37,-95,-12,7,7,-80,22815,546,504.54
2017.12.14_07.54.45,37,-97,-11,7,9,-82,15836,286,504.54
2017.12.14_07.54.46,37,-97,-11,7,6,-80,10568,195,504.54
2017.12.14_07.54.47,37,-97,-14,3,7,-86,13342,247,75432.67
2017.12.14_07.54.48,37,-97,-14,3,5,-89,13610,294,75432.67
2017.12.14_07.54.49,37,-106,-13,3,5,-89,9640,178,75432.67
2017.12.14_07.54.50,37,-106,-13,3,5,-91,10759,199,75432.67
2017.12.14_07.54.51,37,-103,-13,3,9,-86,21193,387,75432.67
2017.12.14_07.54.53,37,-103,-13,3,9,-93,11732,217,75432.67
2017.12.14_07.54.54,37,-110,-14,4,8,-83,23620,431,75432.67
2017.12.14_07.54.55,37,-110,-14,4,8,-83,15948,296,75432.67
2017.12.14_07.54.56,37,-102,-13,-1,6,-88,11273,208,1048.81
2017.12.14_07.54.57,37,-102,-13,-1,9,-90,8734,161,1048.81
2017.12.14_07.54.58,37,-104,-15,0,7,-87,7280,133,1048.81
2017.12.14_07.54.59,37,-104,-15,0,6,-83,6643,139,1048.81
2017.12.14_07.55.00,37,-103,-14,-1,7,-86,11128,232,1048.81
2017.12.14_07.55.01,31,-103,-14,-1,7,-86,11128,232,51.06
2017.12.14_07.55.02,31,-103,-14,-1,7,-86,7437,138,51.06
2017.12.14_07.55.03,31,-104,-16,-2,7,-86,8600,159,51.06
2017.12.14_07.55.04,31,-104,-16,-2,7,-86,11787,218,51.06
2017.12.14_07.55.05,31,-100,-14,-1,8,-83,8689,161,51.06
2017.12.14_07.55.06,31,-100,-14,-1,9,-83,9305,173,51.06
2017.12.14_07.55.07,31,-92,-14,-2,6,-77,12649,233,51.06
2017.12.14_07.55.08,31,-92,-14,0,5,-83,6878,127,51.06
2017.12.14_07.55.09,31,-99,-14,-6,5,-83,7940,257,953.84
2017.12.14_07.55.11,31,-99,-14,-6,5,-83,2303,43,953.84
2017.12.14_07.55.12,31,-105,-15,-12,5,-88,7404,138,953.84
2017.12.14_07.55.13,31,-105,-15,-12,8,-88,10457,285,953.84
2017.12.14_07.55.14,31,-109,-14,-2,8,-88,13868,257,953.84
2017.12.14_07.55.15,31,-109,-14,-2,7,-90,11855,219,953.84
2017.12.14_07.55.16,31,-105,-14,0,8,-88,13420,249,953.84
2017.12.14_07.55.17,31,-105,-14,0,8,-88,16529,290,953.84
2017.12.14_07.55.18,31,-103,-13,2,9,-86,18509,410,953.84
2017.12.14_07.55.20,31,-103,-13,2,9,-82,24996,499,953.84
2017.12.14_07.55.21,31,-95,-11,8,10,-78,25096,463,953.84
2017.12.14_07.55.22,31,-95,-11,8,9,-79,27960,516,953.84
2017.12.14_07.55.23,31,-96,-11,11,11,-79,15937,296,953.84
2017.12.14_07.55.24,31,-96,-11,11,11,-79,8757,200,953.84
2017.12.14_07.55.25,31,-98,-12,9,10,-79,19773,363,953.84
2017.12.14_07.55.26,31,-98,-12,9,10,-79,20846,381,953.84
2017.12.14_07.55.27,31,-97,-10,12,10,-79,22871,418,953.84
2017.12.14_07.55.28,31,-97,-10,12,10,-81,23206,421,953.84
2017.12.14_07.55.30,31,-96,-11,12,11,-79,22860,416,953.84
2017.12.14_07.55.31,31,-96,-11,12,9,-84,21417,392,953.84
2017.12.14_07.55.32,31,-99,-12,10,8,-82,25544,467,953.84
2017.12.14_07.55.33,31,-99,-12,10,8,-84,21506,431,953.84
2017.12.14_07.55.34,31,-100,-11,9,8,-84,19538,405,953.84
2017.12.14_07.55.35,31,-100,-11,9,9,-79,19091,344,953.84
2017.12.14_07.55.36,31,-96,-10,11,9,-79,11966,270,953.84
2017.12.14_07.55.37,31,-96,-10,11,9,-79,12157,225,953.84
2017.12.14_07.55.38,31,-97,-10,10,9,-79,10635,215,953.84
2017.12.14_07.55.39,31,-97,-10,10,9,-81,12693,233,953.84
2017.12.14_07.55.41,31,-97,-9,11,9,-81,10020,203,953.84
2017.12.14_07.55.42,31,-97,-9,10,10,-79,11120,206,953.84
2017.12.14_07.55.43,31,-96,-9,10,9,-84,12872,237,953.84
2017.12.14_07.55.44,31,-96,-9,10,9,-84,11184,228,953.84
2017.12.14_07.55.45,31,-102,-10,9,8,-86,11195,206,953.84
2017.12.14_07.55.46,31,-102,-10,9,8,-86,10389,192,953.84
2017.12.14_07.55.47,31,-99,-12,7,8,-82,11049,200,953.84
2017.12.14_07.55.48,31,-99,-12,7,8,-82,12883,235,953.84
2017.12.14_07.55.50,31,-100,-11,10,8,-82,12492,253,953.84
2017.12.14_07.55.51,31,-100,-11,9,9,-80,12123,224,953.84
2017.12.14_07.55.52,31,-97,-10,9,9,-80,13376,243,953.84
2017.12.14_07.55.53,31,-97,-10,9,9,-80,14259,260,953.84
2017.12.14_07.55.54,31,-97,-12,10,9,-80,14964,269,953.84
2017.12.14_07.55.55,31,-97,-12,10,10,-78,16563,303,953.84
2017.12.14_07.55.56,31,-95,-8,15,10,-78,15143,302,953.84
2017.12.14_07.55.57,31,-95,-8,15,10,-78,15076,303,953.84
2017.12.14_07.55.59,31,-94,-12,12,10,-78,8947,201,953.84
2017.12.14_07.56.00,31,-94,-12,12,10,-78,8231,152,953.84
2017.12.14_07.56.01,31,-97,-12,12,10,-80,9293,186,953.84
2017.12.14_07.56.02,31,-97,-12,12,10,-80,5334,123,953.84
2017.12.14_07.56.03,31,-98,-11,10,10,-80,6274,115,953.84
2017.12.14_07.56.04,31,-98,-11,10,10,-80,7750,142,953.84
2017.12.14_07.56.05,31,-98,-12,10,10,-80,7661,141,953.84
2017.12.14_07.56.06,31,-98,-12,10,10,-80,9875,183,953.84
2017.12.14_07.56.08,31,-98,-12,11,10,-80,11631,215,953.84
2017.12.14_07.56.09,31,-98,-12,11,9,-82,14125,260,953.84
2017.12.14_07.56.10,31,-98,-12,11,9,-80,16451,306,953.84
2017.12.14_07.56.11,31,-98,-12,11,7,-77,13622,253,953.84
2017.12.14_07.56.12,31,-94,-13,8,7,-77,16015,297,953.84
2017.12.14_07.56.13,31,-94,-13,8,7,-77,15411,399,953.84
2017.12.14_07.56.14,31,-96,-12,9,9,-79,13331,244,953.84
2017.12.14_07.56.15,31,-96,-12,9,9,-77,21339,519,953.84
2017.12.14_07.56.16,31,-95,-12,10,9,-77,34424,742,953.84
2017.12.14_07.56.18,31,-95,-12,10,9,-77,42074,764,953.84
2017.12.14_07.56.19,31,-92,-11,15,11,-75,35833,727,953.84
2017.12.14_07.56.20,31,-92,-11,15,11,-75,26260,584,953.84
2017.12.14_07.56.21,31,-92,-9,15,15,-71,21629,393,953.84
2017.12.14_07.56.22,31,-92,-9,15,15,-71,23173,428,953.84
2017.12.14_07.56.23,31,-87,-10,16,7,-74,18632,338,953.84
2017.12.14_07.56.24,31,-87,-10,16,11,-74,18520,379,953.84
2017.12.14_07.56.25,31,-92,-8,15,11,-74,22681,416,953.84
2017.12.14_07.56.26,31,-92,-8,15,11,-77,21227,389,953.84
2017.12.14_07.56.28,31,-96,-12,13,11,-79,16708,307,953.84
2017.12.14_07.56.29,31,-96,-12,13,7,-81,18867,336,953.84
2017.12.14_07.56.30,31,-97,-12,10,10,-78,22535,413,953.84
2017.12.14_07.56.31,31,-97,-12,9,10,-80,25197,462,953.84
2017.12.14_07.56.32,31,-97,-10,11,10,-80,27244,495,953.84
2017.12.14_07.56.33,31,-97,-10,11,10,-80,26036,530,953.84
2017.12.14_07.56.34,31,-97,-11,11,8,-77,24094,492,953.84
2017.12.14_07.56.35,31,-97,-11,11,8,-79,22502,413,953.84
2017.12.14_07.56.36,31,-97,-11,12,8,-79,22792,413,953.84
2017.12.14_07.56.37,31,-97,-11,12,8,-79,22278,410,953.84
2017.12.14_07.56.38,31,-95,-11,11,8,-79,25052,462,953.84
2017.12.14_07.56.40,31,-95,-11,11,9,-76,27065,495,953.84
2017.12.14_07.56.41,31,-94,-11,13,9,-76,26595,488,953.84
2017.12.14_07.56.42,31,-94,-11,13,9,-76,24157,465,953.84
2017.12.14_07.56.43,31,-92,-10,13,9,-76,21462,439,953.84
2017.12.14_07.56.44,31,-92,-10,13,12,-73,20097,369,953.84
2017.12.14_07.56.45,31,-90,-10,15,12,-73,22368,411,953.84
2017.12.14_07.56.46,31,-90,-10,15,9,-75,22938,418,953.84
2017.12.14_07.56.47,31,-89,-10,16,10,-72,23956,440,953.84
2017.12.14_07.56.48,31,-89,-10,16,10,-74,24280,448,953.84
2017.12.14_07.56.49,31,-90,-11,14,10,-74,26315,487,953.84
2017.12.14_07.56.50,31,-90,-11,14,9,-74,28575,522,953.84
2017.12.14_07.56.52,31,-89,-11,14,11,-72,32008,589,953.84
2017.12.14_07.56.53,31,-89,-11,14,9,-75,38103,694,953.84
2017.12.14_07.56.54,31,-90,-12,16,11,-73,42622,842,953.84
2017.12.14_07.56.55,31,-90,-12,16,9,-77,34771,637,953.84
2017.12.14_07.56.56,31,-94,-12,15,9,-77,27445,507,953.84
2017.12.14_07.56.57,31,-94,-12,15,9,-77,27948,515,953.84
2017.12.14_07.56.58,31,-94,-12,13,11,-77,30946,565,953.84
2017.12.14_07.56.59,31,-94,-12,13,8,-74,31538,572,953.84
2017.12.14_07.57.00,31,-91,-12,15,8,-74,37086,675,953.84
2017.12.14_07.57.01,31,-91,-12,15,8,-74,35833,653,953.84
2017.12.14_07.57.03,31,-91,-12,16,8,-74,37511,688,953.84
2017.12.14_07.57.04,31,-91,-12,16,8,-74,34051,624,953.84
2017.12.14_07.57.05,31,-91,-12,16,8,-74,40845,888,953.84
2017.12.14_07.57.06,31,-91,-12,16,8,-74,40709,877,953.84
2017.12.14_07.57.07,31,-91,-12,17,9,-76,35475,654,953.84
2017.12.14_07.57.08,31,-91,-12,17,11,-74,38786,754,953.84
2017.12.14_07.57.09,31,-91,-13,16,11,-74,35117,635,953.84
2017.12.14_07.57.10,31,-91,-13,16,11,-74,36940,674,953.84
2017.12.14_07.57.11,31,-90,-12,17,10,-74,38417,705,953.84
2017.12.14_07.57.12,31,-90,-12,17,10,-74,38405,697,953.84
2017.12.14_07.57.13,31,-92,-12,17,10,-74,31639,584,953.84
2017.12.14_07.57.15,31,-92,-12,17,10,-74,34659,630,953.84
2017.12.14_07.57.16,31,-91,-12,16,10,-74,36784,667,953.84
2017.12.14_07.57.17,31,-91,-12,16,10,-74,31359,571,953.84
2017.12.14_07.57.18,31,-91,-13,16,10,-74,35867,651,953.84
2017.12.14_07.57.19,31,-91,-13,16,10,-74,35285,654,953.84
2017.12.14_07.57.20,31,-91,-13,15,10,-74,36124,658,953.84
2017.12.14_07.57.21,31,-91,-13,15,10,-74,33921,813,953.84
2017.12.14_07.57.22,31,-91,-13,14,9,-74,35688,778,953.84
2017.12.14_07.57.23,31,-91,-13,14,9,-74,38070,697,953.84
2017.12.14_07.57.24,31,-91,-12,16,9,-74,34558,627,953.84
2017.12.14_07.57.26,31,-91,-12,16,9,-74,35363,641,953.84
2017.12.14_07.57.27,31,-91,-12,17,9,-74,34894,648,953.84
2017.12.14_07.57.28,31,-91,-12,17,9,-74,36605,678,953.84
2017.12.14_07.57.29,31,-91,-13,16,9,-74,36363,794,953.84
2017.12.14_07.57.30,31,-91,-13,16,9,-74,26114,482,953.84
2017.12.14_07.57.31,31,-91,-12,15,9,-74,21305,393,953.84
