Date,Frequency,WiFiState,RSSIlevel,ScreenState,Battery
531186,1482000,3,-52,255,85
531287,1014000,3,-52,255,85
531388,1248000,3,-52,255,85
531489,839000,3,-52,255,85
531589,1248000,3,-52,255,85
531691,676000,3,-52,255,85
531791,676000,3,-52,255,85
531892,902000,3,-52,255,85
531992,902000,3,-52,255,85
532093,546000,3,-52,255,85
532194,902000,3,-52,255,85
532294,902000,3,-52,255,85
532395,1144000,3,-52,255,85
532496,1248000,3,-52,255,85
532596,1014000,3,-52,255,85
532697,839000,3,-52,255,85
532798,757000,3,-52,255,85
532899,676000,3,-52,255,85
532999,757000,3,-52,255,85
533100,676000,3,-52,255,85
533201,902000,3,-52,255,85
533301,1586000,3,-52,255,85
533403,1248000,3,-52,255,85
533504,1144000,3,-52,255,85
533604,1144000,3,-52,255,85
533705,839000,3,-52,255,85
533805,757000,3,-52,255,85
533906,676000,3,-52,255,85
534007,676000,3,-52,255,85
534108,902000,3,-52,255,85
534208,1586000,3,-52,255,85
534309,902000,3,-52,255,85
534409,1144000,3,-52,255,85
534510,1248000,3,-52,255,85
534611,676000,3,-52,255,85
534713,902000,3,-52,255,85
534813,1586000,3,-52,255,85
534913,1586000,3,-52,255,85
535014,1586000,3,-52,255,85
535114,1586000,3,-52,255,85
535215,1586000,3,-52,255,85
535315,1586000,3,-52,255,85
535415,1014000,3,-52,255,85
535516,1248000,3,-52,255,85
535616,1482000,3,-52,255,85
535717,546000,3,-52,255,85
535818,676000,3,-52,255,85
535919,676000,3,-52,255,85
536021,546000,3,-52,255,85
536121,676000,3,-52,255,85
536221,902000,3,-52,255,85
536322,1144000,3,-52,255,85
536422,1248000,3,-52,255,85
536522,1586000,3,-52,255,85
536623,1586000,3,-52,255,85
536723,1586000,3,-52,255,85
536824,546000,3,-52,255,85
536925,546000,3,-52,255,85
537025,757000,3,-52,255,85
537126,676000,3,-52,255,85
537227,902000,3,-52,255,85
537328,757000,3,-52,255,85
537428,1248000,3,-52,255,85
537529,1248000,3,-52,255,85
537630,1014000,3,-52,255,85
537732,546000,3,-52,255,85
537834,546000,3,-52,255,85
537935,546000,3,-52,255,85
538036,546000,3,-52,255,85
538138,676000,3,-52,255,85
538238,902000,3,-52,255,85
538338,757000,3,-52,255,85
538438,1248000,3,-52,255,85
538539,1248000,3,-52,255,85
538639,902000,3,-52,255,85
538740,546000,3,-52,255,85
538842,546000,3,-52,255,85
538943,546000,3,-52,255,85
538993,902000,3,-52,255,85
539093,676000,3,-52,255,85
539194,757000,3,-52,255,85
539295,902000,3,-52,255,85
539395,546000,3,-52,255,85
539496,1482000,3,-52,255,85
539596,1248000,3,-52,255,85
539697,1248000,3,-52,255,85
539798,546000,3,-52,255,85
539898,839000,3,-52,255,85
539999,676000,3,-52,255,85
540100,676000,3,-52,255,85
540200,902000,3,-52,255,85
540301,1248000,3,-52,255,85
540401,1248000,3,-52,255,85
540502,1248000,3,-52,255,85
540603,546000,3,-52,255,85
540703,902000,3,-52,255,85
540805,902000,3,-52,255,85
540906,546000,3,-52,255,85
541006,546000,3,-52,255,85
541107,676000,3,-52,255,85
541208,1014000,3,-52,255,85
541309,1144000,3,-52,255,85
541409,1144000,3,-52,255,85
541509,1482000,3,-52,255,85
541611,546000,3,-52,255,85
541711,546000,3,-52,255,85
541812,546000,3,-52,255,85
541912,676000,3,-52,255,85
542013,839000,3,-52,255,85
542113,676000,3,-52,255,85
542214,902000,3,-52,255,85
542314,1482000,3,-52,255,85
542415,676000,3,-52,255,85
542515,1248000,3,-52,255,85
542616,902000,3,-52,255,85
542717,902000,3,-52,255,85
542818,757000,3,-52,255,85
542918,676000,3,-52,255,85
543019,676000,3,-52,255,85
543121,546000,3,-52,255,85
543221,1144000,3,-52,255,85
543322,1144000,3,-52,255,85
543422,757000,3,-52,255,85
543523,1144000,3,-52,255,85
543623,1248000,3,-52,255,85
543724,676000,3,-52,255,85
543825,757000,3,-52,255,85
543926,1014000,3,-52,255,85
544030,902000,3,-52,255,85
544132,1482000,3,-52,255,85
544232,1586000,3,-52,255,85
544332,1586000,3,-52,255,85
544435,676000,3,-52,255,85
544534,1352000,3,-52,255,85
544634,1248000,3,-52,255,85
544735,1248000,3,-52,255,85
544835,676000,3,-52,255,85
544936,676000,3,-52,255,85
545037,676000,3,-52,255,85
545139,902000,3,-52,255,85
545241,1014000,3,-52,255,85
545341,902000,3,-52,255,85
545443,1144000,3,-52,255,85
545543,1248000,3,-52,255,85
545644,1248000,3,-52,255,85
545745,676000,3,-52,255,85
545845,676000,3,-52,255,85
545946,676000,3,-52,255,85
546047,676000,3,-52,255,85
546148,676000,3,-52,255,85
546249,1014000,3,-52,255,85
546350,676000,3,-52,255,85
546450,1014000,3,-52,255,85
546550,1248000,3,-52,255,85
546651,676000,3,-52,255,85
546752,676000,3,-52,255,85
546852,676000,3,-52,255,85
546953,676000,3,-52,255,85
547054,1014000,3,-52,255,85
547154,1482000,3,-52,255,85
547254,1586000,3,-52,255,85
547355,1144000,3,-52,255,85
547455,1144000,3,-52,255,85
547556,902000,3,-52,255,85
547656,676000,3,-52,255,85
547757,902000,3,-52,255,85
547858,902000,3,-52,255,85
547959,676000,3,-52,255,85
548060,676000,3,-52,255,85
548162,839000,3,-52,255,85
548265,1482000,3,-52,255,85
548368,1014000,3,-52,255,85
548468,1248000,3,-52,255,85
548568,1248000,3,-52,255,85
548670,546000,3,-52,255,85
548720,902000,3,-52,255,85
548820,546000,3,-52,255,85
548921,676000,3,-52,255,85
549022,676000,3,-52,255,85
549124,546000,3,-52,255,85
549223,1144000,3,-52,255,85
549324,546000,3,-52,255,85
549426,1144000,3,-52,255,85
549526,1248000,3,-52,255,85
549626,1014000,3,-52,255,85
549727,546000,3,-52,255,85
549828,902000,3,-52,255,85
549930,546000,3,-52,255,85
550029,676000,3,-52,255,85
550131,546000,3,-52,255,85
550231,1144000,3,-52,255,85
550332,757000,3,-52,255,85
550432,1248000,3,-52,255,85
550533,546000,3,-52,255,85
550634,757000,3,-52,255,85
550734,839000,3,-52,255,85
550835,1248000,3,-52,255,85
550935,1586000,3,-52,255,85
551036,1586000,3,-52,255,85
551136,1586000,3,-52,255,85
551237,1586000,3,-52,255,85
551337,1586000,3,-52,255,85
551438,1586000,3,-52,255,85
551539,1014000,3,-52,255,85
551642,546000,3,-52,255,85
551740,902000,3,-52,255,85
551840,1586000,3,-52,255,85
551941,1586000,3,-52,255,85
552043,546000,3,-52,255,85
552143,676000,3,-52,255,85
552243,1014000,3,-52,255,85
552344,902000,3,-52,255,85
552444,1248000,3,-52,255,85
552545,1014000,3,-52,255,85
552645,1014000,3,-52,255,85
552746,676000,3,-52,255,85
552847,839000,3,-52,255,85
552948,676000,3,-52,255,85
553048,676000,3,-52,255,85
553149,676000,3,-52,255,85
553250,1144000,3,-52,255,85
553351,676000,3,-52,255,85
553451,1144000,3,-52,255,85
553552,902000,3,-52,255,85
553652,1586000,3,-52,255,85
553753,1586000,3,-52,255,85
553853,839000,3,-52,255,85
553954,1014000,3,-52,255,85
554054,1014000,3,-52,255,85
554155,676000,3,-52,255,85
554255,1144000,3,-52,255,85
554356,1014000,3,-52,255,85
554457,1248000,3,-52,255,85
554558,546000,3,-52,255,85
554658,757000,3,-52,255,85
554761,676000,3,-52,255,85
554862,676000,3,-52,255,85
554962,676000,3,-52,255,85
555063,757000,3,-52,255,85
555164,902000,3,-52,255,85
555264,1586000,3,-52,255,85
555368,676000,3,-52,255,85
555467,1248000,3,-52,255,85
555567,1144000,3,-52,255,85
555668,676000,3,-52,255,85
555769,902000,3,-52,255,85
555870,902000,3,-52,255,85
555972,676000,3,-52,255,85
556072,757000,3,-52,255,85
556173,902000,3,-52,255,85
556274,1014000,3,-52,255,85
556374,676000,3,-52,255,85
556475,1144000,3,-52,255,85
556575,1248000,3,-52,255,85
556676,676000,3,-52,255,85
556777,676000,3,-52,255,85
556877,757000,3,-52,255,85
556978,757000,3,-52,255,85
557079,546000,3,-52,255,85
557181,1144000,3,-52,255,85
557281,1482000,3,-52,255,85
557382,1144000,3,-52,255,85
557482,1248000,3,-52,255,85
557583,676000,3,-52,255,85
557684,676000,3,-52,255,85
557784,676000,3,-52,255,85
557885,676000,3,-52,255,85
557986,676000,3,-52,255,85
558087,546000,3,-52,255,85
558187,902000,3,-52,255,85
558288,1248000,3,-52,255,85
558389,1248000,3,-52,255,85
558491,1586000,3,-52,255,85
558591,1586000,3,-52,255,85
558692,1014000,3,-52,255,85
558793,676000,3,-52,255,85
558893,676000,3,-52,255,85
558994,757000,3,-52,255,85
559095,757000,3,-52,255,85
559145,902000,3,-52,255,85
559246,1144000,3,-52,255,85
559346,1248000,3,-52,255,85
559446,1482000,3,-52,255,85
559547,676000,3,-52,255,85
559648,757000,3,-52,255,85
559749,546000,3,-52,255,85
559851,546000,3,-52,255,85
559950,1144000,3,-52,255,85
560052,546000,3,-52,255,85
560152,1248000,3,-52,255,85
560253,1586000,3,-52,255,85
560356,1586000,3,-52,255,85
560454,1586000,3,-52,255,84
560554,1586000,3,-52,255,84
560655,676000,3,-52,255,84
560755,757000,3,-52,255,84
560856,902000,3,-52,255,84
560957,676000,3,-52,255,84
561058,902000,3,-52,255,84
561159,902000,3,-52,255,84
561259,1144000,3,-52,255,84
561363,902000,3,-52,255,84
561463,1144000,3,-52,255,84
561564,1014000,3,-52,255,84
561665,757000,3,-52,255,84
561766,676000,3,-52,255,84
561866,902000,3,-52,255,84
561967,1586000,3,-52,255,84
562067,1586000,3,-52,255,84
562171,902000,3,-52,255,84
562270,1586000,3,-52,255,84
562370,1248000,3,-52,255,84
562471,1248000,3,-52,255,84
562571,676000,3,-52,255,84
562672,546000,3,-52,255,84
562773,757000,3,-52,255,84
562874,902000,3,-52,255,84
562974,1482000,3,-52,255,84
563075,1586000,3,-52,255,84
563175,902000,3,-52,255,84
563276,1248000,3,-52,255,84
563376,1144000,3,-52,255,84
563477,1352000,3,-52,255,84
563578,676000,3,-52,255,84
563679,757000,3,-52,255,84
563781,757000,3,-52,255,84
563882,676000,3,-52,255,84
563983,676000,3,-52,255,84
564084,676000,3,-52,255,84
564184,902000,3,-52,255,84
564284,757000,3,-52,255,84
564385,902000,3,-52,255,84
564486,1248000,3,-52,255,84
564588,1248000,3,-52,255,84
564689,902000,3,-52,255,84
564790,546000,3,-52,255,84
564891,546000,3,-52,255,84
564992,676000,3,-52,255,84
565093,676000,3,-52,255,84
565194,902000,3,-52,255,84
565294,676000,3,-52,255,84
565395,1014000,3,-52,255,84
565495,1014000,3,-52,255,84
565595,1014000,3,-52,255,84
565696,1144000,3,-52,255,84
565797,676000,3,-52,255,84
565897,676000,3,-52,255,84
565999,902000,3,-52,255,84
566098,676000,3,-52,255,84
566199,902000,3,-52,255,84
566300,1144000,3,-52,255,84
566403,902000,3,-52,255,84
566501,1352000,3,-52,255,84
566601,676000,3,-52,255,84
566703,902000,3,-52,255,84
566803,1248000,3,-52,255,84
566904,676000,3,-52,255,84
567005,676000,3,-52,255,84
567106,676000,3,-52,255,84
567207,1014000,3,-52,255,84
567307,1014000,3,-52,255,84
567408,1248000,3,-52,255,84
567508,839000,3,-52,255,84
567610,676000,3,-52,255,84
567711,757000,3,-52,255,84
567811,757000,3,-52,255,84
567913,546000,3,-52,255,84
568013,676000,3,-52,255,84
568114,546000,3,-52,255,84
568217,902000,3,-52,255,84
568319,546000,3,-52,255,84
568418,1144000,3,-52,255,84
568519,1248000,3,-52,255,84
568619,676000,3,-52,255,84
568720,757000,3,-52,255,84
568821,676000,3,-52,255,84
568923,546000,3,-52,255,84
569023,676000,3,-52,255,84
569124,546000,3,-52,255,84
569225,902000,3,-52,255,84
569325,1144000,3,-52,255,84
569426,1352000,3,-52,255,84
569527,1248000,3,-52,255,84
569628,546000,3,-52,255,84
569729,546000,3,-52,255,84
569830,546000,3,-52,255,84
569930,546000,3,-52,255,84
570031,676000,3,-52,255,84
570132,676000,3,-52,255,84
570233,1144000,3,-52,255,84
570283,1482000,3,-52,255,84
570383,1144000,3,-52,255,84
570484,1248000,3,-52,255,84
570584,546000,3,-52,255,84
570685,546000,3,-52,255,84
570786,546000,3,-52,255,84
570889,676000,3,-52,255,84
570990,546000,3,-52,255,84
571090,1482000,3,-52,255,84
571191,839000,3,-52,255,84
571291,1144000,3,-52,255,84
571392,1014000,3,-52,255,84
571492,1248000,3,-52,255,84
571594,546000,3,-52,255,84
571694,757000,3,-52,255,84
571796,676000,3,-52,255,84
571896,1144000,3,-52,255,84
571996,1482000,3,-52,255,84
572097,839000,3,-52,255,84
572197,902000,3,-52,255,84
572298,1586000,3,-52,255,84
572399,1586000,3,-52,255,84
572499,1586000,3,-52,255,84
572600,1586000,3,-52,255,84
572701,546000,3,-52,255,84
572802,546000,3,-52,255,84
572902,1586000,3,-52,255,84
573002,1586000,3,-52,255,84
573103,757000,3,-52,255,84
573205,902000,3,-52,255,84
573304,1586000,3,-52,255,84
573405,1586000,3,-52,255,84
573505,1144000,3,-52,255,84
573608,676000,3,-52,255,84
573707,676000,3,-52,255,84
573807,676000,3,-52,255,84
573909,676000,3,-52,255,84
574011,676000,3,-52,255,84
574110,902000,3,-52,255,84
574210,1248000,3,-52,255,84
574311,902000,3,-52,255,84
574412,1144000,3,-52,255,84
574512,1014000,3,-52,255,84
574613,676000,3,-52,255,84
574715,676000,3,-52,255,84
574815,676000,3,-52,255,84
574916,757000,3,-52,255,84
575016,676000,3,-52,255,84
575119,902000,3,-52,255,84
575218,1248000,3,-52,255,84
575319,1014000,3,-52,255,84
575419,1248000,3,-52,255,84
575520,839000,3,-52,255,84
575621,676000,3,-52,255,84
575722,839000,3,-52,255,84
575823,676000,3,-52,255,84
575923,676000,3,-52,255,84
576024,676000,3,-52,255,84
576125,902000,3,-52,255,84
576225,1482000,3,-52,255,84
576330,902000,3,-52,255,84
576427,1248000,3,-52,255,84
576527,1248000,3,-52,255,84
576628,902000,3,-52,255,84
576729,546000,3,-52,255,84
576829,1014000,3,-52,255,84
576930,676000,3,-52,255,84
577031,839000,3,-52,255,84
577131,1144000,3,-52,255,84
577232,1586000,3,-52,255,84
577333,902000,3,-52,255,84
577433,1144000,3,-52,255,84
577534,757000,3,-52,255,84
577635,546000,3,-52,255,84
577736,676000,3,-52,255,84
577837,676000,3,-52,255,84
577938,757000,3,-52,255,84
578039,757000,3,-52,255,84
578139,757000,3,-52,255,84
578240,1014000,3,-52,255,84
578340,757000,3,-52,255,84
578441,1248000,3,-52,255,84
578544,1586000,3,-52,255,84
578645,1586000,3,-52,255,84
578745,757000,3,-52,255,84
578846,546000,3,-52,255,84
578950,546000,3,-52,255,84
579049,676000,3,-52,255,84
579151,902000,3,-52,255,84
579251,1144000,3,-52,255,84
579352,1248000,3,-52,255,84
579452,1482000,3,-52,255,84
579553,757000,3,-52,255,84
579653,676000,3,-52,255,84
579754,546000,3,-52,255,84
579855,676000,3,-52,255,84
579956,902000,3,-52,255,84
580056,902000,3,-52,255,84
580158,676000,3,-52,255,84
580259,1352000,3,-52,255,84
580360,546000,3,-52,255,84
580460,1248000,3,-52,255,84
580561,1248000,3,-52,255,84
580662,546000,3,-52,255,84
580712,757000,3,-52,255,84
580813,546000,3,-52,255,84
580914,546000,3,-52,255,84
581015,546000,3,-52,255,84
581115,546000,3,-52,255,84
581216,1144000,3,-52,255,84
581317,546000,3,-52,255,84
581417,1144000,3,-52,255,84
581518,1248000,3,-52,255,84
581618,1586000,3,-52,255,84
581719,1586000,3,-52,255,84
581819,1586000,3,-52,255,84
581920,1586000,3,-52,255,84
582020,1248000,3,-52,255,84
582122,546000,3,-52,255,84
582223,1144000,3,-52,255,84
582323,1586000,3,-52,255,84
582423,1144000,3,-52,255,84
582524,1144000,3,-52,255,84
582625,676000,3,-52,255,84
582725,839000,3,-52,255,84
582826,757000,3,-52,255,84
582927,676000,3,-52,255,84
583027,902000,3,-52,255,84
583128,546000,3,-52,255,84
583229,1144000,3,-52,255,84
583330,1248000,3,-52,255,84
583431,1248000,3,-52,255,84
583531,1248000,3,-52,255,84
583633,546000,3,-52,255,84
583733,902000,3,-52,255,84
583833,902000,3,-52,255,84
583934,546000,3,-52,255,84
584036,757000,3,-52,255,84
584136,676000,3,-52,255,84
584237,1248000,3,-52,255,84
584337,1482000,3,-52,255,84
584438,1248000,3,-52,255,84
584538,839000,3,-52,255,84
584639,676000,3,-52,255,84
584739,676000,3,-52,255,84
584840,676000,3,-52,255,84
584942,546000,3,-52,255,84
585043,757000,3,-52,255,84
585143,757000,3,-52,255,84
585244,1014000,3,-52,255,84
585345,902000,3,-52,255,84
585445,1248000,3,-52,255,84
585545,1014000,3,-52,255,84
585648,676000,3,-52,255,84
585747,757000,3,-52,255,84
585847,902000,3,-52,255,84
585948,676000,3,-52,255,84
586049,676000,3,-52,255,84
586151,546000,3,-52,255,84
586251,1014000,3,-52,255,84
586353,1248000,3,-52,255,84
586453,1352000,3,-52,255,84
586553,757000,3,-52,255,84
586654,757000,3,-52,255,84
586755,757000,3,-52,255,84
586856,676000,3,-52,255,84
586956,676000,3,-52,255,84
587057,676000,3,-52,255,84
587158,676000,3,-52,255,84
587258,1014000,3,-52,255,84
587362,902000,3,-52,255,84
587460,1144000,3,-52,255,84
587561,1144000,3,-52,255,84
587662,757000,3,-52,255,84
587764,546000,3,-52,255,84
587864,676000,3,-52,255,84
587965,676000,3,-52,255,84
588066,757000,3,-52,255,84
588166,839000,3,-52,255,84
588268,1014000,3,-52,255,84
588368,902000,3,-52,255,84
588468,1248000,3,-52,255,84
588568,1248000,3,-52,255,84
588670,676000,3,-52,255,84
588772,546000,3,-52,255,84
588872,1014000,3,-52,255,84
588972,757000,3,-52,255,84
589072,546000,3,-52,255,84
589173,902000,3,-52,255,84
589273,1248000,3,-52,255,84
589374,902000,3,-52,255,84
589475,1144000,3,-52,255,84
589577,546000,3,-52,255,84
589677,546000,3,-52,255,84
589779,676000,3,-52,255,84
589880,757000,3,-52,255,84
589981,676000,3,-52,255,84
590082,546000,3,-52,255,84
